order_id,date,region,product,quantity,unit_price,revenue
7453,2024-09-19,East,Mouse,1,24.65,24.65
7454,2024-09-19,West,Monitor,4,228.92,915.68
7454,2024-09-19,West,Keyboard,2,47.78,95.56
7455,2024-09-19,South,Tablet,1,468.91,468.91
7455,2024-09-19,South,Keyboard,3,47.64,142.92
7455,2024-09-19,South,Headphones,4,77.6,310.4
7456,2024-09-19,South,Mouse,2,24.55,49.1
7456,2024-09-19,South,Smartphone,4,726.05,2904.2
7457,2024-09-19,West,Smartphone,1,854.65,854.65
7457,2024-09-19,West,Desk,3,191.83,575.49
7457,2024-09-19,West,Headphones,4,80.8,323.2
7458,2024-09-19,West,Desk,1,216.81,216.81
7459,2024-09-19,South,Desk,3,189.4,568.2
7459,2024-09-19,South,Desk,1,216.57,216.57
7460,2024-09-19,West,Printer,3,134.59,403.77
7461,2024-09-19,West,Desk,4,183.4,733.6
7462,2024-09-19,West,Headphones,4,73.42,293.68
7463,2024-09-19,North,Laptop,3,1136.12,3408.36
7463,2024-09-19,North,Smartphone,1,842.7,842.7
7464,2024-09-19,South,Chair,3,175.06,525.18
7465,2024-09-19,East,Tablet,2,455.76,911.52
7466,2024-09-20,North,Chair,4,166.61,666.44
7466,2024-09-20,North,Keyboard,4,46.6,186.4
7466,2024-09-20,North,Mouse,1,22.84,22.84
7467,2024-09-20,North,Printer,3,141.54,424.62
7468,2024-09-20,South,Headphones,1,81.47,81.47
7468,2024-09-20,South,Monitor,1,214.14,214.14
7469,2024-09-20,North,Keyboard,4,46.87,187.48
7469,2024-09-20,North,Chair,1,161.06,161.06
7469,2024-09-20,North,Tablet,3,548.22,1644.66
7470,2024-09-20,East,Monitor,1,202.74,202.74
7470,2024-09-20,East,Mouse,4,23.85,95.4
7471,2024-09-20,South,Keyboard,4,45.06,180.24
7472,2024-09-20,South,Laptop,3,1067.5,3202.5
7472,2024-09-20,South,Monitor,1,201.95,201.95
7473,2024-09-20,North,Laptop,3,1128.6,3385.8
7473,2024-09-20,North,Mouse,4,26.67,106.68
7473,2024-09-20,North,Keyboard,3,43.03,129.09
7474,2024-09-20,West,Headphones,2,75.96,151.92
7474,2024-09-20,West,Headphones,2,72.75,145.5
7475,2024-09-20,East,Tablet,3,484.1,1452.3
7476,2024-09-20,East,Smartphone,2,833.2,1666.4
7476,2024-09-20,East,Headphones,1,87.45,87.45
7476,2024-09-20,East,Smartphone,4,729.63,2918.52
7477,2024-09-20,West,Monitor,1,238.53,238.53
7477,2024-09-20,West,Chair,3,163.52,490.56
7477,2024-09-20,West,Keyboard,2,45.91,91.82
7478,2024-09-20,West,Mouse,3,25.75,77.25
7479,2024-09-20,North,Printer,2,130.25,260.5
7480,2024-09-20,West,Smartphone,4,847.18,3388.72
7481,2024-09-20,West,Mouse,1,26.84,26.84
7481,2024-09-20,West,Monitor,4,237.71,950.84
7481,2024-09-20,West,Laptop,1,1044.07,1044.07
7482,2024-09-20,West,Desk,3,214.12,642.36
7482,2024-09-20,West,Chair,3,161.46,484.38
7483,2024-09-20,North,Chair,1,146.09,146.09
7484,2024-09-20,West,Chair,2,154.52,309.04
7484,2024-09-20,West,Smartphone,2,846.14,1692.28
7485,2024-09-20,West,Monitor,1,230.02,230.02
7485,2024-09-20,West,Printer,3,146.4,439.2
7486,2024-09-20,West,Laptop,2,1107.77,2215.54
7486,2024-09-20,West,Tablet,4,492.0,1968.0
7486,2024-09-20,West,Printer,3,153.84,461.52
7487,2024-09-20,North,Chair,3,152.87,458.61
7488,2024-09-20,North,Smartphone,3,757.18,2271.54
7488,2024-09-20,North,Chair,3,147.12,441.36
7488,2024-09-20,North,Tablet,4,474.28,1897.12
7489,2024-09-20,South,Smartphone,4,811.62,3246.48
7489,2024-09-20,South,Smartphone,2,796.38,1592.76
7489,2024-09-20,South,Keyboard,1,43.84,43.84
7490,2024-09-20,East,Printer,1,138.38,138.38
7490,2024-09-20,East,Printer,3,144.69,434.07
7490,2024-09-20,East,Desk,3,210.62,631.86
7491,2024-09-20,West,Headphones,3,80.27,240.81
7491,2024-09-20,West,Chair,1,149.95,149.95
7492,2024-09-20,West,Laptop,3,1064.63,3193.89
7492,2024-09-20,West,Smartphone,2,775.09,1550.18
7493,2024-09-20,West,Mouse,1,23.83,23.83
7494,2024-09-20,North,Monitor,3,223.49,670.47
7494,2024-09-20,North,Printer,2,137.74,275.48
7495,2024-09-20,East,Chair,3,161.64,484.92
7496,2024-09-20,East,Keyboard,2,42.24,84.48
7497,2024-09-20,North,Desk,3,218.5,655.5
7498,2024-09-20,North,Mouse,3,26.87,80.61
7498,2024-09-20,North,Laptop,2,1046.02,2092.04
7498,2024-09-20,North,Mouse,3,24.27,72.81
7499,2024-09-20,North,Smartphone,1,763.07,763.07
7499,2024-09-20,North,Mouse,3,22.65,67.95
7500,2024-09-20,West,Desk,4,183.77,735.08
7501,2024-09-20,West,Tablet,3,512.66,1537.98
7502,2024-09-21,North,Printer,3,151.28,453.84
7502,2024-09-21,North,Tablet,1,515.86,515.86
7502,2024-09-21,North,Headphones,1,79.01,79.01
7503,2024-09-21,North,Tablet,4,455.69,1822.76
7503,2024-09-21,North,Tablet,3,498.16,1494.48
7504,2024-09-21,North,Chair,1,154.33,154.33
7504,2024-09-21,North,Monitor,4,229.75,919.0
7505,2024-09-21,South,Monitor,4,206.59,826.36
7506,2024-09-21,North,Headphones,3,81.5,244.5
7506,2024-09-21,North,Keyboard,4,46.96,187.84
7507,2024-09-21,East,Keyboard,1,41.89,41.89
7507,2024-09-21,East,Desk,2,217.23,434.46
7507,2024-09-21,East,Smartphone,4,814.73,3258.92
7508,2024-09-21,South,Mouse,4,27.43,109.72
7508,2024-09-21,South,Chair,2,168.09,336.18
7509,2024-09-21,East,Tablet,4,526.98,2107.92
7509,2024-09-21,East,Smartphone,1,737.72,737.72
7510,2024-09-21,East,Smartphone,3,761.98,2285.94
7510,2024-09-21,East,Laptop,1,1087.28,1087.28
7511,2024-09-21,West,Laptop,4,1038.3,4153.2
7511,2024-09-21,West,Monitor,2,240.69,481.38
7512,2024-09-21,South,Monitor,2,221.29,442.58
7512,2024-09-21,South,Desk,1,182.12,182.12
7513,2024-09-21,West,Monitor,4,214.31,857.24
7514,2024-09-21,East,Mouse,4,23.9,95.6
7515,2024-09-21,North,Printer,3,150.34,451.02
7515,2024-09-21,North,Chair,2,153.44,306.88
7516,2024-09-21,West,Mouse,4,23.54,94.16
7517,2024-09-21,West,Monitor,1,234.36,234.36
7517,2024-09-21,West,Headphones,2,77.74,155.48
7517,2024-09-21,West,Keyboard,3,40.92,122.76
7518,2024-09-21,South,Keyboard,2,47.03,94.06
7519,2024-09-21,West,Tablet,2,476.77,953.54
7519,2024-09-21,West,Monitor,4,241.28,965.12
7520,2024-09-21,East,Mouse,1,26.93,26.93
7520,2024-09-21,East,Tablet,1,457.89,457.89
7521,2024-09-21,West,Monitor,3,199.69,599.07
7521,2024-09-21,West,Tablet,4,521.09,2084.36
7522,2024-09-21,South,Keyboard,4,42.72,170.88
7522,2024-09-21,South,Printer,1,136.7,136.7
7522,2024-09-21,South,Keyboard,4,49.12,196.48
7523,2024-09-21,South,Tablet,3,466.16,1398.48
7524,2024-09-21,North,Mouse,3,22.76,68.28
7525,2024-09-21,East,Keyboard,1,47.44,47.44
7526,2024-09-21,South,Mouse,1,25.08,25.08
7527,2024-09-21,West,Chair,3,165.76,497.28
7527,2024-09-21,West,Headphones,2,76.2,152.4
7527,2024-09-21,West,Monitor,4,205.68,822.72
7528,2024-09-21,East,Desk,3,202.59,607.77
7528,2024-09-21,East,Laptop,3,1120.34,3361.02
7529,2024-09-21,North,Printer,4,126.66,506.64
7529,2024-09-21,North,Mouse,3,24.94,74.82
7529,2024-09-21,North,Laptop,4,1128.47,4513.88
7530,2024-09-21,East,Laptop,1,1026.54,1026.54
7530,2024-09-21,East,Smartphone,1,835.94,835.94
7530,2024-09-21,East,Tablet,3,534.88,1604.64
7531,2024-09-21,North,Smartphone,4,795.82,3183.28
7531,2024-09-21,North,Headphones,2,81.65,163.3
7532,2024-09-22,North,Smartphone,2,810.13,1620.26
7532,2024-09-22,North,Desk,2,182.14,364.28
7532,2024-09-22,North,Chair,2,167.64,335.28
7533,2024-09-22,East,Chair,4,158.51,634.04
7533,2024-09-22,East,Monitor,2,238.56,477.12
7534,2024-09-22,East,Headphones,3,77.85,233.55
7534,2024-09-22,East,Tablet,1,459.69,459.69
7535,2024-09-22,North,Headphones,2,85.41,170.82
7536,2024-09-22,East,Headphones,2,79.81,159.62
7537,2024-09-22,South,Mouse,1,23.37,23.37
7538,2024-09-22,West,Desk,1,204.0,204.0
7538,2024-09-22,West,Keyboard,3,44.31,132.93
7538,2024-09-22,West,Keyboard,3,44.66,133.98
7539,2024-09-22,North,Desk,4,190.73,762.92
7539,2024-09-22,North,Monitor,2,200.76,401.52
7539,2024-09-22,North,Keyboard,1,47.39,47.39
7540,2024-09-22,West,Keyboard,3,44.66,133.98
7540,2024-09-22,West,Headphones,2,85.49,170.98
7540,2024-09-22,West,Laptop,2,1196.91,2393.82
7541,2024-09-22,West,Printer,3,128.66,385.98
7541,2024-09-22,West,Desk,1,188.36,188.36
7541,2024-09-22,West,Mouse,4,26.84,107.36
7542,2024-09-22,East,Desk,4,182.78,731.12
7543,2024-09-22,East,Headphones,1,78.19,78.19
7543,2024-09-22,East,Keyboard,2,42.74,85.48
7544,2024-09-22,North,Monitor,4,237.34,949.36
7544,2024-09-22,North,Keyboard,4,42.82,171.28
7544,2024-09-22,North,Smartphone,3,817.4,2452.2
7545,2024-09-22,North,Monitor,2,239.86,479.72
7545,2024-09-22,North,Monitor,1,207.79,207.79
7546,2024-09-22,North,Tablet,2,546.56,1093.12
7546,2024-09-22,North,Laptop,1,1109.82,1109.82
7546,2024-09-22,North,Chair,2,151.53,303.06
7547,2024-09-22,West,Laptop,2,1111.18,2222.36
7547,2024-09-22,West,Tablet,4,468.1,1872.4
7548,2024-09-22,North,Desk,4,192.21,768.84
7549,2024-09-22,West,Tablet,3,459.73,1379.19
7550,2024-09-22,East,Mouse,3,24.72,74.16
7551,2024-09-22,North,Headphones,2,85.77,171.54
7552,2024-09-22,West,Keyboard,4,40.55,162.2
7552,2024-09-22,West,Desk,4,202.89,811.56
7552,2024-09-22,West,Monitor,3,203.0,609.0
7553,2024-09-22,South,Printer,4,144.53,578.12
7553,2024-09-22,South,Tablet,4,492.23,1968.92
7553,2024-09-22,South,Desk,4,199.18,796.72
7554,2024-09-22,North,Smartphone,1,738.98,738.98
7555,2024-09-22,West,Printer,1,152.33,152.33
7555,2024-09-22,West,Chair,4,174.03,696.12
7556,2024-09-22,North,Tablet,3,497.23,1491.69
7556,2024-09-22,North,Desk,3,206.02,618.06
7556,2024-09-22,North,Tablet,4,463.5,1854.0
7557,2024-09-22,South,Laptop,2,1133.26,2266.52
7557,2024-09-22,South,Smartphone,1,834.91,834.91
7558,2024-09-22,West,Printer,1,139.06,139.06
7559,2024-09-22,East,Monitor,4,211.5,846.0
7559,2024-09-22,East,Laptop,1,1106.29,1106.29
7560,2024-09-22,North,Laptop,4,1209.36,4837.44
7560,2024-09-22,North,Monitor,2,214.93,429.86
7561,2024-09-22,South,Mouse,2,23.78,47.56
7561,2024-09-22,South,Laptop,3,1030.61,3091.83
7561,2024-09-22,South,Headphones,2,79.95,159.9
7562,2024-09-22,East,Chair,2,158.82,317.64
7563,2024-09-22,South,Laptop,4,1050.41,4201.64
7563,2024-09-22,South,Desk,2,204.58,409.16
7563,2024-09-22,South,Headphones,1,84.75,84.75
7564,2024-09-22,North,Monitor,4,239.81,959.24
7564,2024-09-22,North,Monitor,4,214.8,859.2
7565,2024-09-22,North,Smartphone,3,796.37,2389.11
7565,2024-09-22,North,Smartphone,1,756.03,756.03
7565,2024-09-22,North,Chair,4,168.86,675.44
7566,2024-09-22,South,Printer,1,141.8,141.8
7566,2024-09-22,South,Desk,2,198.58,397.16
7566,2024-09-22,South,Chair,4,165.82,663.28
7567,2024-09-22,East,Laptop,4,1024.72,4098.88
7568,2024-09-22,East,Smartphone,2,727.06,1454.12
7568,2024-09-22,East,Monitor,3,224.8,674.4
7569,2024-09-23,North,Laptop,4,1039.54,4158.16
7569,2024-09-23,North,Headphones,2,80.17,160.34
7570,2024-09-23,West,Chair,4,151.74,606.96
7570,2024-09-23,West,Smartphone,2,828.61,1657.22
7571,2024-09-23,East,Chair,1,162.95,162.95
7572,2024-09-23,South,Desk,2,181.61,363.22
7572,2024-09-23,South,Chair,4,173.75,695.0
7573,2024-09-23,South,Mouse,2,24.55,49.1
7574,2024-09-23,South,Desk,1,198.95,198.95
7574,2024-09-23,South,Keyboard,1,41.82,41.82
7574,2024-09-23,South,Smartphone,2,860.53,1721.06
7575,2024-09-23,North,Mouse,3,26.02,78.06
7575,2024-09-23,North,Laptop,1,1005.99,1005.99
7576,2024-09-23,North,Headphones,1,86.9,86.9
7577,2024-09-23,West,Headphones,3,74.32,222.96
7577,2024-09-23,West,Desk,2,212.91,425.82
7578,2024-09-23,East,Tablet,2,502.65,1005.3
7578,2024-09-23,East,Chair,3,147.45,442.35
7578,2024-09-23,East,Chair,4,170.71,682.84
7579,2024-09-23,East,Laptop,1,1186.13,1186.13
7579,2024-09-23,East,Printer,3,135.04,405.12
7579,2024-09-23,East,Tablet,1,493.99,493.99
7580,2024-09-23,South,Keyboard,2,44.32,88.64
7581,2024-09-23,East,Desk,4,218.51,874.04
7581,2024-09-23,East,Tablet,2,497.8,995.6
7581,2024-09-23,East,Chair,2,161.97,323.94
7582,2024-09-23,South,Mouse,4,26.48,105.92
7583,2024-09-23,East,Keyboard,1,44.4,44.4
7583,2024-09-23,East,Mouse,2,26.72,53.44
7584,2024-09-23,North,Tablet,4,546.65,2186.6
7584,2024-09-23,North,Tablet,2,459.67,919.34
7584,2024-09-23,North,Keyboard,4,42.3,169.2
7585,2024-09-23,South,Monitor,1,219.44,219.44
7585,2024-09-23,South,Tablet,4,515.72,2062.88
7585,2024-09-23,South,Headphones,2,76.94,153.88
7586,2024-09-23,East,Headphones,4,85.37,341.48
7586,2024-09-23,East,Monitor,2,238.65,477.3
7587,2024-09-23,West,Desk,2,208.3,416.6
7587,2024-09-23,West,Laptop,4,995.89,3983.56
7587,2024-09-23,West,Tablet,2,474.44,948.88
7588,2024-09-23,East,Printer,4,132.78,531.12
7588,2024-09-23,East,Printer,2,126.19,252.38
7589,2024-09-23,West,Keyboard,2,42.57,85.14
7590,2024-09-23,West,Laptop,4,1048.64,4194.56
7590,2024-09-23,West,Smartphone,4,808.44,3233.76
7591,2024-09-23,West,Tablet,4,474.35,1897.4
7591,2024-09-23,West,Printer,2,126.15,252.3
7592,2024-09-23,South,Desk,3,183.95,551.85
7592,2024-09-23,South,Monitor,3,223.9,671.7
7592,2024-09-23,South,Printer,2,146.1,292.2
7593,2024-09-23,South,Chair,3,150.55,451.65
7594,2024-09-23,East,Tablet,2,538.69,1077.38
7595,2024-09-23,West,Keyboard,4,47.45,189.8
7595,2024-09-23,West,Laptop,4,1023.09,4092.36
7596,2024-09-23,West,Smartphone,3,755.2,2265.6
7596,2024-09-23,West,Headphones,1,77.46,77.46
7596,2024-09-23,West,Keyboard,2,46.43,92.86
7597,2024-09-23,North,Laptop,3,1055.07,3165.21
7597,2024-09-23,North,Desk,1,211.98,211.98
7597,2024-09-23,North,Printer,4,138.85,555.4
7598,2024-09-23,East,Headphones,1,82.72,82.72
7599,2024-09-23,North,Printer,3,152.62,457.86
7599,2024-09-23,North,Mouse,4,23.94,95.76
7599,2024-09-23,North,Headphones,2,85.6,171.2
7600,2024-09-23,North,Chair,1,152.08,152.08
7601,2024-09-23,North,Chair,4,153.63,614.52
7601,2024-09-23,North,Monitor,1,204.44,204.44
7601,2024-09-23,North,Chair,3,145.35,436.05
7602,2024-09-24,East,Tablet,3,454.73,1364.19
7603,2024-09-24,East,Smartphone,4,751.96,3007.84
7603,2024-09-24,East,Mouse,2,26.24,52.48
7603,2024-09-24,East,Tablet,1,497.89,497.89
7604,2024-09-24,North,Chair,4,165.45,661.8
7604,2024-09-24,North,Monitor,4,209.4,837.6
7604,2024-09-24,North,Monitor,4,211.68,846.72
7605,2024-09-24,North,Keyboard,1,46.38,46.38
7605,2024-09-24,North,Printer,4,137.49,549.96
7606,2024-09-24,East,Smartphone,1,789.95,789.95
7606,2024-09-24,East,Keyboard,3,43.29,129.87
7606,2024-09-24,East,Tablet,2,488.37,976.74
7607,2024-09-24,South,Keyboard,4,42.27,169.08
7608,2024-09-24,North,Tablet,3,491.44,1474.32
7608,2024-09-24,North,Smartphone,2,786.24,1572.48
7608,2024-09-24,North,Desk,3,203.41,610.23
7609,2024-09-24,South,Keyboard,3,47.01,141.03
7609,2024-09-24,South,Headphones,1,73.09,73.09
7609,2024-09-24,South,Smartphone,1,876.74,876.74
7610,2024-09-24,North,Smartphone,2,777.09,1554.18
7611,2024-09-24,East,Mouse,3,26.3,78.9
7611,2024-09-24,East,Tablet,1,497.27,497.27
7612,2024-09-24,East,Headphones,4,75.64,302.56
7612,2024-09-24,East,Smartphone,3,771.66,2314.98
7612,2024-09-24,East,Tablet,3,451.87,1355.61
7613,2024-09-24,North,Printer,3,139.64,418.92
7613,2024-09-24,North,Smartphone,2,813.54,1627.08
7614,2024-09-24,South,Desk,1,214.76,214.76
7615,2024-09-24,East,Keyboard,3,40.73,122.19
7615,2024-09-24,East,Chair,2,170.69,341.38
7616,2024-09-24,East,Printer,3,146.79,440.37
7616,2024-09-24,East,Monitor,1,235.13,235.13
7616,2024-09-24,East,Laptop,3,1009.05,3027.15
7617,2024-09-24,South,Headphones,2,84.47,168.94
7617,2024-09-24,South,Chair,4,166.64,666.56
7617,2024-09-24,South,Mouse,1,24.15,24.15
7618,2024-09-24,North,Laptop,3,1004.86,3014.58
7619,2024-09-24,South,Chair,3,168.45,505.35
7620,2024-09-24,South,Tablet,1,538.99,538.99
7621,2024-09-24,North,Laptop,1,994.9,994.9
7621,2024-09-24,North,Laptop,1,1020.27,1020.27
7622,2024-09-24,East,Monitor,3,228.68,686.04
7623,2024-09-24,North,Desk,3,202.76,608.28
7623,2024-09-24,North,Desk,4,219.85,879.4
7624,2024-09-24,South,Tablet,2,453.66,907.32
7625,2024-09-24,East,Desk,2,213.27,426.54
7625,2024-09-24,East,Smartphone,4,763.6,3054.4
7625,2024-09-24,East,Headphones,1,85.28,85.28
7626,2024-09-24,West,Chair,1,156.8,156.8
7626,2024-09-24,West,Keyboard,2,48.3,96.6
7626,2024-09-24,West,Headphones,3,73.51,220.53
7627,2024-09-24,West,Monitor,4,213.75,855.0
7628,2024-09-24,North,Laptop,2,1029.6,2059.2
7628,2024-09-24,North,Printer,4,137.02,548.08
7629,2024-09-24,West,Laptop,1,1059.85,1059.85
7629,2024-09-24,West,Mouse,1,23.48,23.48
7630,2024-09-24,West,Chair,3,161.85,485.55
7630,2024-09-24,West,Chair,1,173.81,173.81
7630,2024-09-24,West,Smartphone,4,732.19,2928.76
7631,2024-09-24,West,Monitor,2,222.54,445.08
7631,2024-09-24,West,Laptop,3,1185.0,3555.0
7632,2024-09-24,North,Desk,3,219.44,658.32
7632,2024-09-24,North,Chair,1,174.28,174.28
7633,2024-09-24,East,Smartphone,3,779.29,2337.87
7634,2024-09-24,West,Desk,3,188.42,565.26
7634,2024-09-24,West,Laptop,2,1039.98,2079.96
7634,2024-09-24,West,Headphones,3,85.75,257.25
7635,2024-09-24,West,Chair,4,147.69,590.76
7636,2024-09-24,West,Printer,3,143.83,431.49
7637,2024-09-24,West,Printer,3,141.55,424.65
7637,2024-09-24,West,Keyboard,4,43.34,173.36
7637,2024-09-24,West,Desk,4,210.82,843.28
7638,2024-09-24,South,Keyboard,3,47.45,142.35
7639,2024-09-25,North,Tablet,1,509.52,509.52
7639,2024-09-25,North,Mouse,1,24.31,24.31
7639,2024-09-25,North,Desk,1,216.5,216.5
7640,2024-09-25,South,Keyboard,2,42.42,84.84
7640,2024-09-25,South,Laptop,1,1206.43,1206.43
7640,2024-09-25,South,Chair,4,147.13,588.52
7641,2024-09-25,North,Smartphone,2,757.93,1515.86
7642,2024-09-25,East,Smartphone,2,741.38,1482.76
7643,2024-09-25,East,Headphones,2,79.36,158.72
7643,2024-09-25,East,Keyboard,2,44.24,88.48
7643,2024-09-25,East,Tablet,1,501.96,501.96
7644,2024-09-25,North,Smartphone,1,771.89,771.89
7645,2024-09-25,South,Smartphone,2,806.68,1613.36
7646,2024-09-25,West,Tablet,1,476.03,476.03
7647,2024-09-25,East,Monitor,3,238.7,716.1
7647,2024-09-25,East,Headphones,1,86.89,86.89
7648,2024-09-25,South,Printer,2,128.64,257.28
7649,2024-09-25,East,Printer,2,145.14,290.28
7649,2024-09-25,East,Monitor,2,240.66,481.32
7650,2024-09-25,North,Smartphone,4,876.04,3504.16
7650,2024-09-25,North,Mouse,2,23.43,46.86
7651,2024-09-25,South,Smartphone,4,761.08,3044.32
7651,2024-09-25,South,Tablet,1,540.33,540.33
7651,2024-09-25,South,Monitor,4,205.15,820.6
7652,2024-09-25,North,Mouse,2,25.67,51.34
7652,2024-09-25,North,Headphones,4,74.31,297.24
7653,2024-09-25,South,Desk,1,202.6,202.6
7653,2024-09-25,South,Tablet,4,544.53,2178.12
7653,2024-09-25,South,Laptop,1,1039.13,1039.13
7654,2024-09-25,East,Laptop,2,1057.07,2114.14
7655,2024-09-25,North,Tablet,2,494.37,988.74
7655,2024-09-25,North,Printer,4,142.35,569.4
7656,2024-09-25,North,Keyboard,3,43.7,131.1
7656,2024-09-25,North,Laptop,1,1086.37,1086.37
7656,2024-09-25,North,Monitor,2,210.18,420.36
7657,2024-09-25,South,Chair,4,160.87,643.48
7658,2024-09-25,South,Headphones,4,77.45,309.8
7658,2024-09-25,South,Printer,2,140.61,281.22
7659,2024-09-26,North,Headphones,1,78.46,78.46
7660,2024-09-26,West,Mouse,2,25.55,51.1
7660,2024-09-26,West,Mouse,4,23.27,93.08
7661,2024-09-26,South,Laptop,1,1123.59,1123.59
7661,2024-09-26,South,Desk,4,185.81,743.24
7662,2024-09-26,East,Keyboard,4,48.49,193.96
7662,2024-09-26,East,Monitor,1,238.15,238.15
7662,2024-09-26,East,Monitor,1,235.0,235.0
7663,2024-09-26,North,Desk,4,194.62,778.48
7664,2024-09-26,South,Tablet,1,460.99,460.99
7664,2024-09-26,South,Desk,1,214.53,214.53
7665,2024-09-26,South,Printer,3,128.75,386.25
7665,2024-09-26,South,Headphones,1,76.88,76.88
7666,2024-09-26,West,Laptop,2,1116.08,2232.16
7666,2024-09-26,West,Laptop,3,1126.42,3379.26
7667,2024-09-26,North,Monitor,2,233.85,467.7
7668,2024-09-26,South,Printer,1,128.61,128.61
7669,2024-09-26,West,Tablet,2,502.77,1005.54
7669,2024-09-26,West,Printer,3,132.69,398.07
7669,2024-09-26,West,Printer,2,148.28,296.56
7670,2024-09-26,West,Keyboard,2,48.96,97.92
7670,2024-09-26,West,Tablet,3,525.62,1576.86
7670,2024-09-26,West,Laptop,4,1150.86,4603.44
7671,2024-09-26,South,Keyboard,1,40.92,40.92
7671,2024-09-26,South,Monitor,4,201.76,807.04
7671,2024-09-26,South,Headphones,4,75.76,303.04
7672,2024-09-26,West,Printer,1,128.75,128.75
7672,2024-09-26,West,Tablet,2,477.22,954.44
7672,2024-09-26,West,Chair,2,166.95,333.9
7673,2024-09-26,West,Mouse,4,23.03,92.12
7673,2024-09-26,West,Mouse,3,25.07,75.21
7674,2024-09-26,South,Printer,1,133.84,133.84
7674,2024-09-26,South,Mouse,3,27.41,82.23
7675,2024-09-26,North,Chair,2,154.44,308.88
7675,2024-09-26,North,Chair,1,157.49,157.49
7675,2024-09-26,North,Monitor,3,201.25,603.75
7676,2024-09-26,West,Laptop,4,1185.09,4740.36
7677,2024-09-26,North,Monitor,4,238.8,955.2
7678,2024-09-26,West,Keyboard,3,45.82,137.46
7678,2024-09-26,West,Desk,2,192.24,384.48
7679,2024-09-26,West,Laptop,1,1042.32,1042.32
7680,2024-09-26,East,Headphones,3,81.08,243.24
7680,2024-09-26,East,Chair,4,162.95,651.8
7681,2024-09-27,North,Chair,3,144.15,432.45
7682,2024-09-27,East,Smartphone,4,752.37,3009.48
7682,2024-09-27,East,Keyboard,4,48.18,192.72
7683,2024-09-27,North,Mouse,3,26.32,78.96
7683,2024-09-27,North,Laptop,4,1184.99,4739.96
7683,2024-09-27,North,Tablet,3,462.39,1387.17
7684,2024-09-27,North,Smartphone,1,815.17,815.17
7685,2024-09-27,East,Desk,4,206.78,827.12
7686,2024-09-27,West,Keyboard,3,44.16,132.48
7686,2024-09-27,West,Desk,1,186.71,186.71
7686,2024-09-27,West,Chair,1,161.04,161.04
7687,2024-09-27,West,Printer,2,152.27,304.54
7688,2024-09-27,East,Laptop,4,1036.49,4145.96
7689,2024-09-27,North,Tablet,4,524.38,2097.52
7689,2024-09-27,North,Printer,1,144.49,144.49
7689,2024-09-27,North,Headphones,1,85.23,85.23
7690,2024-09-27,East,Chair,4,166.71,666.84
7690,2024-09-27,East,Tablet,4,496.34,1985.36
7691,2024-09-27,South,Mouse,1,26.67,26.67
7691,2024-09-27,South,Chair,1,152.6,152.6
7691,2024-09-27,South,Headphones,3,79.19,237.57
7692,2024-09-27,South,Keyboard,4,45.14,180.56
7692,2024-09-27,South,Keyboard,1,44.31,44.31
7692,2024-09-27,South,Mouse,1,22.53,22.53
7693,2024-09-27,South,Headphones,4,87.96,351.84
7693,2024-09-27,South,Desk,4,199.6,798.4
7694,2024-09-27,East,Headphones,3,81.4,244.2
7695,2024-09-27,North,Smartphone,4,735.05,2940.2
7695,2024-09-27,North,Smartphone,4,769.65,3078.6
7696,2024-09-27,North,Monitor,1,236.36,236.36
7696,2024-09-27,North,Smartphone,2,842.52,1685.04
7696,2024-09-27,North,Tablet,2,453.83,907.66
7697,2024-09-28,South,Laptop,2,1051.09,2102.18
7698,2024-09-28,West,Chair,2,154.1,308.2
7698,2024-09-28,West,Headphones,4,83.76,335.04
7699,2024-09-28,North,Keyboard,1,49.06,49.06
7699,2024-09-28,North,Chair,1,155.28,155.28
7700,2024-09-28,West,Headphones,2,74.3,148.6
7700,2024-09-28,West,Printer,3,152.9,458.7
7701,2024-09-28,West,Monitor,1,198.81,198.81
7702,2024-09-28,West,Keyboard,3,45.26,135.78
7702,2024-09-28,West,Printer,3,137.72,413.16
7703,2024-09-28,North,Desk,4,217.4,869.6
7703,2024-09-28,North,Desk,2,199.25,398.5
7703,2024-09-28,North,Chair,2,158.33,316.66
7704,2024-09-28,North,Keyboard,4,41.97,167.88
7704,2024-09-28,North,Desk,2,183.91,367.82
7705,2024-09-28,West,Chair,2,147.59,295.18
7705,2024-09-28,West,Chair,3,156.23,468.69
7706,2024-09-28,North,Tablet,1,512.85,512.85
7707,2024-09-28,North,Headphones,2,72.05,144.1
7708,2024-09-28,East,Chair,3,175.77,527.31
7708,2024-09-28,East,Headphones,4,78.63,314.52
7708,2024-09-28,East,Desk,2,214.86,429.72
7709,2024-09-28,West,Laptop,1,1190.14,1190.14
7710,2024-09-28,East,Tablet,4,487.73,1950.92
7711,2024-09-29,West,Mouse,4,25.89,103.56
7711,2024-09-29,West,Smartphone,1,764.55,764.55
7711,2024-09-29,West,Laptop,2,1079.8,2159.6
7712,2024-09-29,North,Smartphone,2,802.83,1605.66
7712,2024-09-29,North,Desk,3,191.56,574.68
7713,2024-09-29,East,Smartphone,2,825.79,1651.58
7714,2024-09-29,South,Chair,4,154.23,616.92
7715,2024-09-29,West,Desk,1,212.57,212.57
7715,2024-09-29,West,Monitor,4,211.05,844.2
7715,2024-09-29,West,Tablet,3,515.98,1547.94
7716,2024-09-29,North,Smartphone,3,749.05,2247.15
